Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,DailyHours,TariffRate,ElectricityBill
8,3,1,3,0,1,3,4.1,23.0,9799.51
4,0,2,4,2,0,1,17.0,11.8,21962.5
6,0,3,1,1,1,12,16.9,11.4,37266.65
5,3,1,1,2,1,11,13.3,21.3,28955.6
9,3,3,1,3,1,6,12.8,17.4,48579.36
4,2,1,3,3,1,4,14.6,21.1,31064.81
6,2,1,3,3,2,6,9.2,13.9,20599.52
10,3,1,1,3,2,10,12.1,9.7,15934.47
5,3,1,4,2,0,4,15.6,16.6,21311.22
9,1,0,1,3,2,2,16.5,15.8,19659.5
1,2,2,1,2,0,12,5.7,7.9,4883.18
2,3,3,0,0,1,1,10.3,6.4,12085.5
1,1,1,3,1,0,2,16.5,23.5,22305.92
2,2,1,0,1,0,1,4.4,12.5,3259.08
0,1,1,0,0,1,1,9.5,15.8,11678.49
7,3,2,2,3,1,12,12.7,9.2,18854.84
5,0,3,0,1,2,3,11.6,12.6,28729.33
1,0,2,4,1,1,7,17.4,8.0,21626.6
7,0,2,1,2,2,7,15.7,12.1,33171.62
5,0,1,2,0,2,12,13.2,9.7,13977.59
6,3,3,4,0,0,8,6.7,6.8,8774.09
10,0,1,2,0,2,1,9.8,21.6,24051.84
0,0,2,2,2,1,11,8.6,17.2,19777.67
6,3,0,2,1,0,8,11.0,15.9,6725.92
2,2,0,0,2,0,5,10.0,18.8,3545.92
10,2,2,4,0,2,3,13.9,20.0,46075.32
7,2,1,2,2,2,7,15.4,5.5,11784.57
5,1,1,2,1,2,7,11.6,19.4,27968.61
3,2,3,1,2,0,1,14.5,22.3,49336.14
10,3,3,0,2,2,4,14.3,8.2,26504.57
7,2,0,3,1,2,1,10.0,23.0,18395.6
8,1,1,4,2,2,8,5.2,14.4,10951.83
9,1,2,1,0,1,4,12.3,8.6,14874.32
1,0,1,3,0,1,6,12.4,14.3,15696.84
5,3,1,3,3,2,11,4.8,7.2,4518.35
4,2,2,4,2,1,5,11.2,12.4,24487.38
4,2,0,4,3,0,3,4.3,15.1,2301.77
9,3,2,3,1,2,11,7.5,14.9,19852.79
10,3,1,0,2,1,9,6.1,7.0,5411.31
2,3,2,4,3,0,12,13.2,9.4,15917.13
7,3,3,2,2,1,2,5.7,11.7,13443.8
7,3,3,0,3,0,9,12.8,23.2,55116.84
4,3,3,4,1,2,10,8.8,17.4,30675.69
7,3,3,2,3,1,10,15.4,5.8,18319.52
9,1,2,4,3,2,8,12.1,22.1,56699.6
7,0,0,4,2,0,10,15.3,17.7,8331.01
2,2,0,0,3,0,3,16.5,12.2,3703.61
1,1,3,2,1,0,10,4.8,8.7,5882.69
8,1,1,3,3,1,6,17.5,11.9,24896.04
1,2,2,1,0,0,11,5.6,7.8,4582.12
8,1,1,3,0,0,3,12.0,24.4,25137.03
3,3,3,2,1,1,5,11.2,16.8,39856.0
1,1,2,1,0,0,5,12.9,19.4,27346.31
9,2,3,0,0,2,7,11.2,20.1,50995.94
0,0,2,1,2,2,7,4.5,21.2,15301.0
3,2,3,0,3,2,5,6.5,20.4,27031.91
8,0,0,0,0,2,1,16.6,14.9,16208.92
8,3,2,3,2,1,7,15.3,15.8,43505.94
3,1,0,1,2,0,7,12.3,13.8,3213.54
8,2,3,0,2,1,6,7.9,15.9,27249.42
5,2,2,1,2,1,2,11.8,12.1,18954.13
0,0,1,2,0,0,1,10.6,15.7,9355.86
9,1,1,3,1,0,5,16.7,18.6,29088.05
5,2,2,2,1,2,7,5.5,15.6,16239.72
8,2,0,1,3,2,2,4.8,24.1,8868.87
1,1,3,4,0,1,3,5.3,5.4,5168.23
5,3,0,1,2,0,10,15.0,21.8,10361.14
1,0,0,0,0,0,11,10.1,11.3,246.24
3,2,2,3,1,1,6,13.2,10.7,24623.45
7,1,1,4,2,2,8,5.1,16.4,12884.54
6,3,3,1,0,0,6,6.2,8.0,9744.71
10,2,0,3,0,0,5,12.3,18.0,9971.55
8,3,1,0,2,1,1,14.7,7.4,10664.46
6,2,0,1,3,0,12,9.9,22.4,6636.83
0,2,2,2,1,2,12,9.0,21.8,32554.89
1,3,2,4,3,1,4,8.5,16.9,19992.79
5,0,0,3,1,2,3,16.0,7.3,8506.59
6,3,1,1,3,2,1,13.0,12.1,20370.2
2,1,0,3,2,2,2,7.6,20.9,10520.83
8,2,3,4,1,0,1,17.2,23.4,69523.75
6,3,0,2,3,0,8,4.8,23.6,4873.52
5,3,3,1,1,1,9,10.8,18.4,41335.71
5,2,0,4,1,0,2,7.7,19.8,4915.32
0,2,3,0,3,2,4,14.0,15.4,42187.33
4,3,1,1,2,0,10,16.0,16.2,18422.22
9,0,0,0,0,2,11,7.9,19.2,8839.13
2,2,0,2,0,2,3,6.5,18.0,7462.33
6,3,3,2,2,0,7,10.0,12.5,22990.56
9,1,2,1,3,2,5,15.3,19.8,62182.07
2,0,1,3,2,0,7,11.7,6.0,5439.53
4,1,2,3,1,2,7,5.1,23.8,23855.23
6,2,2,3,3,2,2,16.0,23.2,61228.9
2,2,0,3,0,1,8,6.3,15.3,5070.88
9,0,0,4,1,1,6,9.1,16.2,9255.99
1,2,0,1,1,0,9,13.8,6.2,1575.61
5,1,2,3,1,0,8,5.6,22.8,15195.91
7,3,1,2,2,0,7,7.0,13.5,8699.31
3,3,3,1,1,1,4,15.7,17.4,48293.07
8,1,3,3,2,2,7,14.8,9.0,30024.82
7,1,3,0,1,0,4,13.9,5.2,11494.35
6,2,1,1,1,1,12,11.7,24.4,25430.13
6,2,2,3,0,0,10,13.7,20.6,31183.41
2,0,2,4,3,2,12,5.1,16.3,12113.18
5,3,1,0,3,0,10,10.3,13.7,10179.13
4,0,0,0,3,1,10,5.6,19.9,3909.76
0,1,1,2,1,0,9,6.2,14.3,5516.31
10,1,2,3,3,2,6,15.3,21.4,69231.26
2,0,3,3,0,2,5,8.4,7.5,13975.08
0,0,3,1,0,1,6,6.2,5.4,6326.93
3,3,3,2,0,0,6,8.7,8.6,14184.25
9,1,0,0,3,1,12,12.8,12.4,8410.77
2,0,0,4,3,0,4,17.3,24.9,8874.16
10,3,1,3,3,0,2,11.9,5.5,5923.6
3,2,3,0,3,1,7,7.2,22.8,35675.83
8,2,0,3,3,0,7,5.8,10.7,2984.28
2,3,2,3,1,1,7,8.8,22.7,32354.64
5,0,1,4,1,1,11,6.2,8.1,5395.79
5,3,2,4,2,2,1,6.3,20.6,24001.63
6,3,2,4,0,0,2,4.1,24.2,13399.37
8,0,3,1,3,1,8,16.1,6.0,20461.38
6,2,2,4,0,0,2,6.4,15.7,12185.21
0,3,3,4,0,0,2,13.4,14.8,30350.25
7,2,1,4,0,2,7,7.2,17.0,18451.47
4,3,2,4,3,2,11,6.3,21.1,23372.32
8,1,3,2,3,0,11,15.6,11.0,26710.67
9,0,2,1,3,1,11,7.5,6.9,7149.43
4,2,0,3,2,2,4,17.3,15.3,19886.58
4,0,0,1,2,0,11,4.7,12.8,831.89
1,2,2,1,2,1,6,13.7,21.4,45048.21
10,2,0,1,2,0,4,6.9,21.6,5540.42
2,0,1,4,3,1,8,9.9,10.0,10286.46
9,3,0,1,1,1,6,11.7,21.6,17065.9
8,3,1,2,0,0,12,11.9,16.3,16263.11
6,1,3,3,3,2,12,11.6,18.8,43316.03
0,2,1,1,0,1,8,8.1,18.0,12892.82
2,0,3,3,1,0,3,15.4,9.2,22798.16
1,2,0,0,1,2,8,16.0,11.4,11284.8
0,3,3,0,0,0,5,7.0,14.0,18145.36
8,0,0,1,0,2,8,12.7,11.8,11457.99
7,0,3,2,3,0,6,16.4,18.0,54767.06
4,2,1,0,3,0,12,12.4,12.3,10159.22
10,1,2,0,1,0,4,5.7,5.9,4232.7
1,3,2,2,2,0,6,5.1,14.8,9962.19
0,3,2,4,3,0,2,13.6,21.8,36756.4
6,2,3,1,2,2,9,10.2,12.9,29637.57
10,2,2,0,2,0,6,15.6,10.5,23027.53
10,1,0,2,3,0,4,17.9,8.6,5890.96
1,3,0,0,2,0,1,10.1,8.3,1414.6
0,1,1,3,0,0,11,16.4,8.5,8099.2
1,0,3,0,1,2,3,12.0,24.7,56465.18
6,0,1,3,1,2,2,15.5,21.8,39020.13
6,1,2,4,3,0,1,5.6,5.1,3772.4
9,1,3,2,1,0,8,16.3,22.1,65645.89
5,2,1,4,1,0,6,12.4,19.6,22789.38
4,3,0,3,0,2,3,10.0,5.4,4256.81
2,3,2,0,2,1,3,16.9,13.1,28883.73
2,3,2,4,1,0,7,10.8,8.1,13052.69
10,1,2,3,0,0,1,13.1,14.3,22848.25
8,2,1,4,2,1,1,7.6,11.3,8746.34
3,2,2,3,0,0,9,16.8,9.2,20408.24
8,2,0,0,1,0,1,7.1,17.6,3570.65
3,1,2,4,0,0,3,8.2,7.3,6523.53
1,1,1,2,3,1,4,15.9,24.9,34433.71
3,2,1,4,0,1,8,9.3,21.5,21611.29
5,1,2,3,3,1,10,5.8,7.5,6259.6
5,0,2,1,0,1,2,13.1,10.2,17866.71
4,3,1,0,2,0,1,5.2,14.1,5173.28
0,3,0,4,2,2,5,16.2,22.1,29545.2
2,3,0,3,0,1,6,17.8,5.9,6139.51
4,0,2,2,3,2,7,5.1,18.7,17668.4
5,2,2,0,3,1,7,13.2,18.4,38761.34
0,3,2,0,1,0,10,10.2,7.9,8565.51
8,1,1,2,1,1,1,15.7,23.7,35951.35
2,0,3,2,0,2,12,15.6,11.9,34798.32
9,2,3,3,2,1,12,7.7,12.5,17905.45
2,0,1,4,2,1,3,11.2,10.3,10135.85
10,3,2,0,1,1,9,16.4,11.0,28194.49
1,2,3,1,3,1,8,12.9,18.0,47391.95
7,3,1,2,1,1,6,16.8,12.3,26021.12
2,2,1,2,1,2,11,8.3,11.9,11326.4
5,3,0,0,0,2,8,12.0,20.3,17667.86
1,2,1,2,1,0,5,7.2,12.4,6842.64
6,0,2,2,0,2,7,14.0,17.2,43899.79
3,2,0,4,2,2,2,16.5,7.8,10339.95
8,2,3,3,1,2,4,13.7,20.7,61882.69
9,0,1,3,1,1,11,4.8,9.4,4296.9
8,2,0,2,2,2,3,9.5,7.9,6585.51
6,0,1,1,1,1,10,12.9,22.1,23002.32
7,3,1,2,2,2,11,13.0,17.5,29359.81
2,3,0,1,1,0,7,14.3,16.0,5928.87
10,3,3,1,2,1,10,8.7,21.7,37163.63
4,2,1,1,1,2,5,10.4,5.6,7340.93
1,1,2,1,2,0,6,10.9,21.5,29037.55
9,1,3,0,0,0,10,5.7,13.5,11977.14
6,3,3,2,2,0,4,17.6,10.1,31202.28
7,0,1,0,3,0,6,5.9,8.5,3677.92
8,2,3,1,2,1,2,15.5,5.8,16693.36
10,0,0,4,1,2,9,12.9,11.6,13752.99
10,2,0,3,3,0,5,15.2,18.8,14359.06
6,0,3,2,0,1,4,4.8,16.2,14785.94
9,3,1,2,0,1,4,4.4,19.9,9180.89
9,1,2,0,1,1,2,11.3,10.6,16625.25
7,0,1,1,3,1,12,4.1,23.3,8886.28
8,3,1,1,1,2,3,6.5,21.4,15981.43
5,1,1,0,3,2,12,15.5,19.8,34059.65
9,1,3,2,2,2,9,8.0,16.4,32175.66
1,1,3,0,1,0,1,14.3,16.2,31634.16
1,0,1,3,3,0,1,6.9,21.4,8271.5
3,0,2,2,0,2,6,17.9,18.4,53667.39
8,1,1,1,2,2,5,12.8,8.3,13932.47
6,0,2,4,3,1,9,10.3,17.0,29977.25
1,3,1,4,0,0,5,5.2,12.4,5434.25
7,2,2,2,0,2,12,10.2,15.5,25164.52
10,1,1,2,2,2,8,11.3,18.2,30949.16
6,2,0,1,2,1,11,10.6,20.1,9923.14
8,1,3,4,3,0,1,7.6,23.1,30679.28
7,2,1,0,1,0,4,7.2,20.4,10843.09
2,1,3,0,3,2,6,15.5,6.2,23793.13
0,3,1,0,0,2,12,17.0,7.9,13788.95
1,1,3,0,0,0,2,15.9,9.1,22322.17
1,3,0,4,0,0,7,6.8,18.4,4051.72
3,1,3,4,3,2,2,7.6,7.2,12492.5
5,0,0,1,2,1,8,9.7,13.1,5164.91
3,2,3,2,0,0,9,12.1,21.1,45424.01
8,3,1,4,3,2,5,5.6,18.9,15860.57
3,1,2,4,2,1,8,8.3,6.1,7935.94
5,0,3,2,1,1,4,12.9,9.8,21896.78
5,1,0,3,2,0,12,5.8,16.1,2772.23
9,2,0,0,0,0,11,8.9,6.3,1675.84
10,1,3,4,0,2,3,11.3,13.3,30950.08
9,0,0,4,1,2,7,8.4,22.8,16826.45
0,1,0,0,3,2,1,13.8,17.2,12973.35
7,1,0,4,3,0,7,4.0,13.5,2486.66
2,3,0,2,3,1,8,15.9,22.2,20558.79
5,3,3,4,2,1,11,13.2,6.9,17662.18
2,1,1,1,3,0,8,16.3,18.5,22063.45
10,1,1,4,0,2,4,14.6,12.7,23793.66
1,0,0,0,3,2,4,4.2,15.4,2946.8
4,1,2,2,3,1,7,16.9,5.3,13926.06
0,2,3,4,0,1,7,17.0,17.5,64168.58
8,3,3,3,3,0,12,5.6,24.8,26633.48
10,2,2,2,1,1,7,7.7,6.9,9258.71
6,1,3,2,2,2,12,13.5,24.6,69184.61
2,0,2,3,3,0,2,10.9,6.2,7687.62
3,2,1,4,0,1,4,9.1,7.6,6300.9
5,1,1,1,1,0,11,11.1,16.4,12189.76
2,3,1,0,2,2,9,10.3,22.8,27636.84
6,1,1,2,2,0,10,16.7,7.2,8782.37
5,3,0,1,3,2,6,8.3,23.9,17802.66
8,0,0,0,0,0,2,14.8,10.1,2635.55
4,3,3,0,3,2,2,15.2,10.7,33582.41
3,1,2,4,2,0,9,4.3,6.7,4044.65
2,0,2,1,2,1,12,5.1,10.6,6421.27
9,3,0,2,0,0,10,8.1,14.6,4606.47
0,3,2,2,2,0,7,14.0,11.1,19022.56
2,2,1,4,1,2,11,6.0,15.1,11919.9
2,3,2,2,0,0,1,8.8,12.8,12944.5
6,1,1,0,3,2,4,13.9,7.1,11524.45
6,0,3,4,2,0,4,13.5,11.5,25713.31
0,1,2,0,0,0,10,12.7,12.5,13976.22
2,3,1,0,3,1,11,5.6,20.5,11013.95
7,1,3,3,3,0,2,9.4,12.4,20515.85
8,2,3,3,0,2,6,14.5,11.2,41439.39
6,1,3,4,3,0,7,11.3,13.7,31097.33
6,0,2,0,2,1,8,6.3,23.9,21604.21
10,0,1,4,3,2,11,13.1,9.3,15526.91
7,3,0,3,3,2,9,11.8,9.3,12734.29
5,0,0,4,2,2,12,5.9,24.6,10419.37
10,1,1,1,3,0,4,13.4,7.7,7877.36
2,3,3,4,1,2,1,12.1,9.1,22551.73
0,1,0,1,3,0,9,6.9,14.0,1258.9
6,2,2,4,0,1,6,11.2,24.9,41934.63
0,1,3,1,3,1,3,6.4,23.9,27289.74
0,0,0,1,1,2,11,7.3,7.6,2881.7
8,0,1,1,1,1,6,8.0,9.4,7278.93
9,2,0,1,2,0,1,10.0,19.8,7032.62
6,3,2,2,0,1,8,8.5,5.9,8315.14
10,0,1,2,2,2,2,13.9,23.3,37359.41
3,0,0,4,3,2,4,8.5,7.8,4588.08
5,0,0,3,0,2,1,9.4,8.8,4822.99
0,2,0,0,0,0,2,4.2,6.4,243.0
6,2,3,2,0,2,8,8.5,24.1,49143.48
5,0,3,1,3,1,5,13.4,18.3,48793.15
3,3,2,2,1,2,11,8.1,24.0,31607.07
6,0,0,1,3,1,11,5.7,5.1,1183.97
2,1,2,3,1,0,7,10.7,23.2,29292.29
0,1,1,2,0,2,12,12.7,17.4,21833.18
3,3,2,0,3,1,8,4.5,13.0,8818.25
2,0,3,0,2,1,2,8.8,24.3,34372.02
0,3,0,2,0,1,10,14.8,15.8,9538.86
1,1,3,2,3,1,3,15.1,19.9,57608.1
10,0,1,0,3,2,12,9.6,8.4,9863.53
4,0,3,3,2,2,1,5.5,20.1,20459.62
7,1,0,4,1,2,4,16.4,22.2,29517.63
0,3,3,2,0,2,8,16.8,23.0,85272.93
3,3,0,2,3,0,10,16.7,7.2,3438.73
3,2,2,0,0,2,8,11.6,12.1,24359.35
4,2,0,0,1,2,5,11.6,11.3,9402.04
6,2,2,0,3,2,3,9.1,21.2,29117.01
7,3,1,0,1,0,11,12.2,7.6,7087.57
5,0,1,2,0,2,11,9.4,16.9,16538.43
0,0,3,1,0,2,10,10.2,22.0,42016.89
6,2,1,0,3,2,7,4.0,7.5,3707.02
2,3,0,3,3,2,7,8.1,22.8,15622.46
5,2,3,3,0,2,3,6.5,18.2,21950.65
7,3,3,2,3,1,6,12.7,18.1,50217.13
6,3,2,0,1,2,3,15.6,10.5,26433.96
9,2,0,4,0,2,6,5.8,7.6,4442.55
5,0,0,0,1,1,8,8.0,17.0,5376.79
8,0,2,2,1,2,1,17.2,18.1,45592.46
8,3,0,4,3,0,11,4.6,5.6,1229.33
0,1,1,2,1,1,8,15.5,18.7,27083.52
0,1,2,1,2,0,3,15.9,5.1,8949.97
0,1,1,3,0,0,12,8.6,17.4,9454.96
7,2,0,2,2,1,6,13.2,20.3,17493.93
9,0,3,0,1,2,8,5.6,18.1,24119.61
6,1,0,0,1,1,8,12.6,18.4,11004.41
2,1,1,2,2,0,8,7.2,11.4,6238.57
1,1,3,3,3,2,3,17.5,7.3,23960.46
3,1,0,2,1,0,7,5.5,14.8,1950.24
2,2,0,2,1,1,9,10.7,6.9,3767.7
6,0,3,0,1,0,8,14.3,5.3,13376.11
9,0,2,0,3,1,5,12.2,16.5,29505.79
7,0,2,0,1,1,8,4.7,6.4,4331.85
5,1,1,3,1,2,8,16.0,23.7,50036.42
2,3,3,0,3,0,1,15.6,13.1,32067.1
5,2,0,4,2,2,5,9.7,14.3,13001.78
1,2,1,4,0,2,2,14.7,22.8,39775.6
6,2,3,2,3,0,9,8.1,17.6,29056.25
10,0,0,2,0,1,1,8.3,5.6,2302.17
9,0,2,1,2,1,7,17.3,24.6,61698.76
6,2,2,4,2,1,2,7.6,6.6,7911.0
3,1,0,3,1,1,9,12.4,6.8,4464.65
7,3,2,2,1,0,9,8.1,13.4,14663.66
3,0,2,2,0,1,10,4.2,18.8,9785.37
6,0,0,3,2,0,2,9.1,11.9,2860.4
3,1,2,4,3,0,1,5.1,14.5,8821.45
4,1,0,1,3,1,2,10.6,16.6,6815.53
6,0,3,3,3,2,4,5.2,7.7,8802.54
9,1,1,1,2,1,5,10.0,7.6,9153.09
2,1,3,1,0,2,7,12.7,16.5,49811.65
9,1,0,2,2,1,10,15.4,7.3,6092.38
4,3,1,4,0,0,5,14.8,17.1,23367.62
10,3,3,1,0,2,9,10.7,5.3,14608.34
2,3,0,3,2,0,9,17.4,18.4,11065.29
4,1,0,4,3,2,9,7.5,18.2,11625.37
2,1,3,0,1,0,10,8.3,11.6,14084.21
10,3,0,0,1,1,1,14.8,23.6,17652.06
9,3,0,3,3,0,1,5.1,18.3,4328.95
10,2,3,0,3,2,12,9.6,9.6,17704.21
6,0,0,4,3,0,1,11.9,14.3,4920.24
0,3,3,4,0,1,2,16.9,11.3,34485.29
8,2,1,2,1,0,4,13.6,23.1,26861.11
8,2,2,4,3,0,9,5.0,22.2,16257.45
4,3,0,1,1,0,6,13.1,15.8,6578.48
8,2,1,2,2,2,4,15.7,18.8,36128.51
9,3,1,1,2,0,5,6.3,9.7,5912.01
5,0,0,4,1,0,2,13.2,7.8,2714.49
4,0,3,2,2,0,3,13.7,14.7,34902.4
2,0,0,3,0,1,8,9.3,13.7,5334.95
10,3,3,3,2,2,6,16.0,18.1,74579.11
10,2,0,3,0,0,11,7.8,6.5,2144.09
7,3,1,2,1,2,9,4.1,15.0,8378.34
3,0,0,4,1,2,6,17.4,23.0,30881.13
9,2,0,4,2,0,9,12.4,19.7,13185.17
2,1,2,2,3,0,7,13.4,10.3,16473.65
5,0,1,2,3,0,6,15.6,9.1,10801.93
7,3,0,0,3,2,4,7.7,7.5,4517.66
8,3,1,0,2,2,3,11.5,21.8,31621.76
5,3,3,2,2,0,8,16.0,13.4,40439.23
4,1,0,3,0,1,6,16.4,8.4,7249.75
10,2,0,4,1,0,9,14.6,6.2,4789.09
1,3,1,3,2,0,4,9.7,15.4,10140.37
1,3,1,1,3,1,6,13.8,18.9,25276.74
8,3,1,1,3,1,5,11.9,11.0,14998.23
1,0,1,1,2,2,1,12.5,7.0,8176.98
1,0,2,3,2,2,5,14.3,20.6,53285.43
2,1,1,0,3,0,1,13.3,20.4,15752.43
2,2,0,1,0,0,3,7.6,13.9,1737.04
3,2,0,2,2,0,8,10.0,7.1,2015.1
6,3,3,4,0,2,9,17.0,7.1,28804.23
8,3,1,0,0,2,1,11.4,9.9,14697.39
1,0,1,1,2,2,8,16.3,14.6,27682.09
3,0,1,4,3,1,10,6.0,7.1,3455.94
8,0,1,4,0,0,4,6.7,10.9,5748.03
1,0,1,0,1,1,8,9.2,11.6,8382.69
9,3,0,3,0,1,1,8.9,21.6,12042.93
10,0,2,4,1,1,8,16.9,23.3,68734.03
0,2,3,0,1,0,2,16.8,18.2,41505.91
9,0,1,1,0,1,4,12.1,11.0,12211.34
7,1,1,0,0,0,11,6.8,18.3,7492.28
8,0,1,3,1,2,6,17.3,21.3,50797.42
6,3,1,1,0,1,12,14.7,14.5,21353.23
7,3,2,3,2,0,4,15.8,21.8,47721.88
3,3,2,4,3,1,1,4.6,20.9,13893.58
3,0,0,0,0,2,10,8.0,9.7,3881.37
1,2,3,2,2,2,6,5.4,9.2,10372.43
7,3,1,3,0,1,11,4.7,15.7,7959.84
10,2,1,0,0,0,10,4.4,15.8,5093.61
1,3,0,2,3,2,5,16.0,16.3,22175.02
8,3,3,2,0,2,2,14.0,14.6,46103.0
3,2,3,0,3,0,10,15.6,8.6,21415.01
0,1,0,1,1,2,5,15.7,17.9,17941.98
3,3,1,2,3,1,12,5.0,14.0,7220.0
2,2,2,0,1,2,10,10.7,20.9,34010.4
5,3,0,0,0,0,11,8.1,20.9,4241.15
6,0,1,1,2,2,2,17.4,9.1,17822.05
7,2,1,0,3,1,7,17.1,6.2,11680.43
1,3,1,3,1,1,5,12.7,23.4,31398.03
5,1,0,3,2,2,12,17.9,20.6,29084.91
5,0,0,1,1,0,2,10.7,5.8,994.28
9,3,0,4,3,1,3,6.8,22.2,10482.41
4,0,1,0,1,1,7,16.2,19.0,27225.45
9,1,0,3,1,1,6,16.2,9.4,9487.25
9,2,1,3,1,2,12,13.4,12.8,22981.06
6,3,2,0,2,0,9,4.5,20.9,12895.04
2,2,2,0,2,0,12,9.5,18.6,18948.34
3,3,2,2,0,0,5,16.9,6.1,14189.48
9,3,3,1,1,0,6,8.1,23.2,35436.69
8,2,3,2,1,2,8,16.6,18.9,73186.68
3,2,0,1,0,0,1,4.1,8.0,620.94
2,3,3,2,1,0,12,9.9,18.7,29110.14
1,1,1,1,0,1,2,7.5,16.8,10493.86
4,1,3,0,3,0,7,10.3,9.4,17071.25
3,3,0,1,3,2,5,5.2,8.1,3412.77
7,2,2,3,0,2,7,7.8,8.2,12419.2
6,1,1,4,2,2,4,10.1,8.9,10255.15
5,3,2,3,1,2,4,4.6,20.7,15671.66
10,0,1,1,2,2,9,14.4,10.3,19739.14
1,3,0,1,0,0,8,8.9,8.0,1624.82
2,2,1,1,0,2,5,12.9,16.0,27491.78
9,3,3,4,3,1,1,7.3,15.8,23624.18
8,0,2,4,2,0,2,4.1,24.6,13284.31
8,0,1,2,1,1,10,7.5,19.1,14478.99
4,3,3,1,2,1,11,17.7,8.1,28264.24
2,0,1,2,2,2,12,4.5,7.8,3444.46
1,3,3,3,3,2,11,15.9,21.4,70006.37
7,2,3,4,1,1,9,7.4,23.2,41427.82
5,2,3,0,3,2,11,7.4,13.1,17549.88
9,2,2,4,3,2,8,15.5,11.9,38613.03
10,1,2,2,2,0,7,12.3,15.7,27635.42
6,3,2,0,2,0,1,5.6,23.5,16519.73
0,2,3,0,3,0,10,4.1,24.9,15449.74
0,3,2,0,0,0,2,4.2,14.4,5978.67
9,0,1,4,0,2,6,10.6,16.1,24167.3
1,2,3,1,2,0,6,11.6,12.2,24591.23
9,1,1,0,1,1,3,16.7,6.7,10686.54
2,2,2,3,2,0,8,11.1,12.1,17906.35
0,1,1,3,3,0,3,12.2,10.7,8787.54
4,0,2,0,2,0,1,17.6,9.1,17972.99
2,3,1,3,0,2,1,5.8,8.3,5769.79
0,0,0,3,2,2,3,8.5,20.9,10074.06
7,0,1,3,1,0,8,4.4,13.7,4660.15
10,0,3,2,1,2,8,10.9,5.4,14244.77
5,0,2,2,0,1,4,17.4,15.3,35570.96
8,0,3,3,0,0,4,4.9,14.3,11273.17
2,3,0,1,1,1,10,15.1,5.8,3943.28
8,1,0,3,3,0,9,8.9,14.1,5640.49
8,0,3,2,1,2,6,15.6,12.5,46530.27
0,2,2,0,1,2,2,8.1,18.1,23030.91
2,1,2,3,3,0,8,16.6,15.4,33233.8
5,1,1,4,2,2,1,15.6,11.8,21785.94
7,2,1,2,3,2,8,4.8,17.8,12605.9
3,2,0,2,3,1,1,6.6,10.7,3505.87
4,2,3,2,2,2,10,9.9,16.9,38089.64
8,2,1,0,1,1,4,8.3,18.7,15546.31
5,2,1,4,0,2,10,6.6,16.7,13317.06
6,0,1,4,2,0,7,17.6,10.1,14904.34
6,1,0,4,0,2,7,13.3,9.0,10265.87
3,2,1,2,3,2,11,10.8,9.4,11606.18
3,2,1,3,2,0,2,11.8,15.4,12951.96
3,3,2,3,1,2,5,12.0,7.4,16302.6
10,1,0,4,3,1,4,5.2,8.2,2840.42
4,1,2,2,2,1,2,17.5,7.4,18451.13
4,0,0,3,0,0,12,17.5,6.8,2115.31
7,1,2,1,0,0,2,13.9,24.0,36977.45
8,2,2,3,1,0,5,17.2,11.2,24413.44
1,3,2,3,2,1,9,12.9,10.3,22068.02
10,1,2,1,1,0,12,12.8,9.9,16712.05
6,3,1,3,2,1,3,9.8,23.3,26765.13
0,2,3,0,3,0,6,14.4,9.0,22191.41
0,3,1,2,0,1,2,15.5,18.8,23840.19
3,1,1,0,3,0,1,14.6,17.0,14722.78
9,1,2,0,2,2,4,7.7,15.7,20688.91
6,0,0,2,3,0,11,17.0,5.3,2117.51
1,2,0,0,0,1,7,6.5,19.0,4940.4
10,0,3,3,0,1,10,4.1,7.6,6554.29
1,0,2,4,1,0,2,9.4,8.2,7715.21
0,2,2,4,3,2,3,15.8,20.4,53196.85
9,1,3,0,1,1,3,17.4,11.1,38183.96
1,3,1,4,1,2,1,5.1,9.9,5804.07
6,0,2,0,2,0,7,6.7,17.9,15678.33
8,1,3,2,3,1,6,7.5,13.4,23150.46
5,1,1,1,0,2,4,8.8,10.0,10251.27
9,0,1,0,1,0,9,13.1,8.2,8152.46
1,0,2,1,1,0,3,5.7,20.2,10973.41
9,0,0,3,1,1,7,14.6,21.2,18526.79
9,1,3,2,1,1,6,9.3,7.2,13997.63
8,2,0,4,1,0,10,4.0,15.3,2460.58
6,2,3,0,0,0,4,11.5,23.7,44777.07
10,0,2,0,1,1,6,5.7,21.1,16716.44
0,3,1,3,3,1,9,13.6,14.5,21465.93
8,1,1,2,3,2,12,17.2,15.9,36005.03
1,3,0,1,2,1,4,13.3,6.8,4102.8
3,0,1,2,2,1,10,15.1,12.2,14368.12
8,1,0,3,1,0,5,13.4,22.9,12389.02
3,2,2,1,0,0,12,16.0,12.1,21068.62
2,2,3,1,1,1,10,4.9,7.9,7189.74
0,3,2,0,0,1,2,5.1,14.6,9313.77
6,0,1,0,2,2,3,4.9,21.1,11191.47
5,3,2,2,0,1,8,4.2,5.1,3396.42
9,0,2,1,2,2,4,5.7,21.4,19415.19
3,2,1,0,2,1,9,8.7,6.8,5792.42
5,1,1,1,3,2,7,12.6,16.3,26456.46
5,2,0,1,3,1,9,7.0,8.0,3408.57
3,3,3,4,0,0,12,14.8,15.9,40837.13
